label,cleaned_text
0,In these difficult times Show your mother how much you care and love her Happy Social Distancing will not stop any of us showing our appreciation
1,My mum is in a care home The first Mothers day apart I was determined to drop her flowers etc then got over a gate and played her favourite song Crazy and was able to watch her waving her arms and blowing me kisses Happy and sad tears pictwittercomuFzAuRGeVd
2,Homemade bread rolls from the special mum KimLeighPontin Happy Mothers Day compBCenmugPY0 igshid=se0iczwcm0yb
0,Today Is Mothers Day In The UK I Just Would Like To Take The Time Out To Say Happy Mothers Day To My Mom AKA Mama Lioness To All Other Queens Out There Who Are Blessed With The Title Mother Role Of Being A compBCoEcIgR0q igshid=b0weypi0n0fz
2,happy mothers day joannalou00 x x x x thanks for bein the most supportive person ano an passin down ur gun fingers to me lots of love pictwittercompNHabfrHD0
1,Happy mothers day to the best mum in the entire world With all that is going on right now make sure to keep your loved ones close Happy mothers day to all the amazing mums out there we are forever grateful for all you do pictwittercomsoQiOofik0
1,Happy Mothers Day Marie there is going to be one almighty birthday mothers day fathers day anniversary any excuse party when it is safe again This period of time is for reflection and reassessing our priorities Stay safe my dear friend xxx
0,THANK YOU FOR EVERYTHING YOU DO Happy Mothers Day to all the fantastic Mums in Derby and across the country Tag yours below and let her know you are thinking of her pictwittercom0TCg0fmTuh
2,She Barmy she is a looney but she is all ours and we love her so so much Happy Mothers Day Mamma Sue your one in a million compBDDaqohpPa igshid=00itg00uv0phu
1,You taught me how to smile Happy Mothers Day pictwittercomdMQJGlxx0w
1,Happy enjoying a quiet glass of fizz in the sunshine and reading about how my hometown of is the best place in to live in the UK according to the TheSTHome pictwittercomlr0dnMBU0S
0,me n my mum have rearranged the entire house built some furniture we have been meaning to for too long n now we are drinking gin n listening to one direction happy mothers day distancing are not too bad rn
0,Happy Mothers Day dear Mums you are amazing and we love celebrate you today tomorrow always compBDZbUsFevQ igshid=0ixh0iykaju0x
2,Happy MOTHERS DAY to all mothers around the world We appreciate all you do compBCTSifF0a0 igshid=0vc00mpijyyt0
0,Been a funny day today feeling better now though Think just a lot hit home Happy Mothers Day to all the Mams out there youtubeqbgokdruL0Y
1,Lifes a journey and luckily your Vauxhall is always ready for the next adventure So you can focus on making memories that matter Happy http yorkwardandrowlattcouk pictwittercomD00LqXurJp
1,To hear her on the phone pretty much with fear and upset in her voice is mad Sort it out Side note NHS staff apparently early this morning though made it worthwhile and all lovely Tesco gave out flowers too which i thought was cool peace and love Happy mothers day
0,Happy Mothers Day to my little mum and all the mums out there today Also sparing a thought for anyone who is missing theirs I will never take for granted just how lucky I am pictwittercom0hEcAYPOcK
2,do not we all just love our mothers See why we love them Add why you love your mum in the comments Happy Mothers Day to all our mothers and intending mothers out there We love you all pictwittercom0zR00lvPQJ
2,Happy Mothers Day We know UK Mothers Day was yesterday but we feel an extra day of wishing you will not hurt You are the stars behind the scenes that keep shining and guiding us all no matter where you are pictwittercomY00OmkCTFc
0,Had the best Mothers Day morning with the kids Out schooling some horses and ponies Happy Mothers Day everyone pictwittercom0JGzrjzAuu
2,Well that time of year that I hate happy mothers day to my wonderful mum up in heaven you did everything for me and no matter what it was you helped anyone you could no matter what it was and that is what makes you amazing See you one day love you forever mum x
0,To my First pastor Prayer partner My ATM Tables done dey turn small and now just relax na me go be your ATM never out of service and never unable to dispense cash Happy Mothers Day to the realest mum ever Happy Mothers Day Baby Girl pictwittercomdjXiJPJSMx
1,Happy Mothers Day to this superheroI am so proud to call her my mum xxxx compBCt0eeBhaf igshid=frhpru000mct
1,Happy to all the Mums involved in the game To all players coaches officials and parentsguardians we hope you had a great day pictwittercomhRFaR0mMRc
1,Happy Mothers Day To all the fantastic supportive superheroes out there have a great day pictwittercomWwTDSbNy0a
0,Wedding anniversary and today What a happy day No really it was lovely New house has a sunny garden and I am starting my veggies off made lamb roast and he and boyki made cup cakes for tea MthrVictoria
2,Happy Mothers Day to my Mummie and all Mothers out therewithout youlife would be baseless I love this beautiful piece from BCILagos pictwittercomNAvScFRiHN
2,Happy Mothers Day to my favourite women in the entire universe Swipe right to see how much I love you carolshort00 compBDG0alIUw igshid=0xv00lgl0aqo0
0,Happy Mothers Day Thank you for everything you have done for us it is more than we can ever repay you Love you and wish you the best Mothers Day pictwittercoma0nTDQB0FL
0,Happy to in my opinion one of the most incredible mothers to exist MrsAnneTwist Your gentle eyes eternal mother love can even be felt by us Thank you for blessing us with your two exceptional children for being the best mother anyone could imagine Stay safe xx pictwittercom0c0X0WB0Pv
0,itswillmanning thisisheart hi will this is my mum sharon on mothers dayalways mucking about lolmaking her own mask out of pants as seen on FB happy mum love you lots xx pictwittercomSvp00uD0K0
0,Bought a bottle of Gin from our local distillery locksleystill It was war of the roses with a Manchester alternative The natural smooth flavours of Locksley Gin won Thanks locksleystill for a happy mothers day pictwittercomvzGKKrVwLD
0,Happy Mothers Day to my gorgeous amazing wacky supercool and loving mother I love you so much mum and I am so sorry I can not be there today Stay safe enjoy the sun and I will be seeing you very soon xxx pictwittercomqF0a0ChZ0u
2,To all our fantastic Mums who are having to work out how to be a good Mum in some very challenging times at the moment WE LOVE YOU ALL You are fantastic You are enough You can survive this You are loved HAPPY MOTHERS DAY xx
1,kl `m w jmy` lmht blf khyr wSH wslm w llh yrHm jmy` lmht lmtwfyyn w yj`l mthwhm ljn Happy mothers day compBCZAK0nCZen aHXa0ZRP0l0BF0sMKu0ncPw000igshid=0ucnjbj0h0mt0
2,Happy Mothers Day to my wonderful mum I feel very grateful to have been able to spend the day with her whilst keeping 0m away at all times of course knowing others are isolated away from theirs pictwittercomEiPQHscgJb
1,Happy mothers day My first one with my little monster Staying at home and making the most of having lots of cuddles when baby will stay still and let me pictwittercomYaSoE0ywCN
2,Happy Mothers Day from us orisuntv Atabatubu Olori on Ojumo Ire Entertainment compBC0rg0n00O igshid=tkd0pbi00ghz
1,Happy Mothers Day from all of us here at St Jamess Hotel and Club compBCtPoHwqU igshid=0whsyi0e0hi0
1,Happy Mothers Day from everyone at ArrogantPixel Sorry we can not come and see you all today Big up all around the world for being the most fearless and powerful women in our lives We miss you so much Doris pictwittercomkeMAIVmclg
1,Waking up to messages from my cousin and my girls talking about Happy Mothers Day I have the best people around me and my daughter
0,Happy Mothers Day TODAY in the UK from all of us at Inclusive Trade We may not be able to spend time pampering mums in restaurants today But we can still spend time onlineon the phone using apps with compBCWXdnhQPo igshid=0vxf0rhu0qhl0
0,HAPPY MOTHERS DAY TO ALL THE MOTHERS OUT THERE Have a gorgeous day Heres one of my fave pics of my Mum and I taken on my wedding day One day we will all be able to do this again pictwittercompFLrvcbtIq
1,Thank you Giovanniand many thanks to your Mum for giving us you to brighten up our lives with your fabulous dancing Happy Mothers day to her and a prayer for beautiful Italy at this awful time
1,HAPPY MOTHERS DAY Hope you are all having a lovely and quiet day today Did you get your Mothers Day Cards Please post a pic of them on display pictwittercom0yOjRu0iCL
1,Happy to my mum She passed away in 0000 but I know she is always by my side Funny beautiful mum you are in every beat of my heart Happy Mothers Day to all mums today You do an incredible job pictwittercomGAWHmHdxCx
2,Happy Mothers Day to my mother hen MarthaBeanSally who is looking after all her chickens in the nest at the minute You da best mum pictwittercom0oE00J00Ji
0,Happy mothers day to this amazing mentor and peace loving mom Maymorrisk pictwittercomQI0aoEJnMN
0,FUNDA loving MUMs Happy Mothers Day to all YOU amazing MUMs Thanks for trusting your child in our care this year FUNDA is here for you WATCH THIS SPACE http FUNDAactivecom pictwittercomCKLpehWh0Q
0,it is taken me a while to type this upbut Happy Mothers Day to everyoneI lost my mum 0 years ago at the end of this month and sometimes I actually really hate this day for another personal reasonI am not currently feeling too well at them momentso please take care x
2,I have no idea why people need to go out of their way to be nasty All she needed to say was Happy Mothers day and keep her other thoughts to herself Pathetic
0,Happy Mothers Day to my lovely mum and all other mums out there including my Aussie mum clarke0000 who may be celebrating alone and isolated All I want to do is give my mum a cuddle on this special day but out compBC0arpnkv igshid=0xwspnc0wk00
0,Happy Mothers day to all the great Mothers out there If they are young and you have to home school please do not pressure yourself or stress out they will learn through watching you as you are the everything compBDEUdmpHXh igshid=0a0m0ooujevdc
0,Happy mothers day to my lovely mum Essies amazing grandma who is working all day looking after the vulnerable love you always compBCf0OOAlg0Z DyKxfnU0JEy0L0Owm0MspqBuQQ0igshid=yzblpcwrhk00
0,Thank you I am not a mother but this was really needed for me to text my mom and wish her a HAPPY MOTHERS DAY twittercomIrateAlexstat us0000000000000000000
